codigo_ibge;nome;latitude;longitude;capital;codigo_uf;siafi_id;ddd;fuso_horario
4103107;Bocaiúva do Sul;-25.21490158;-49.10578748;0;41;7459;41;America/Sao_Paulo
4111258;Itaperuçu;-25.21446953;-49.34286434;0;41;5451;41;America/Sao_Paulo
4108650;Goioxim;-25.20154031;-52.00558797;0;41;858;42;America/Sao_Paulo
4105003;Catanduvas;-25.19649325;-53.15370637;0;41;7497;45;America/Sao_Paulo
4122206;Rio Branco do Sul;-25.19016535;-49.31671388;0;41;7821;41;America/Sao_Paulo
4108957;Guamiranga;-25.18990945;-50.8098759;0;41;860;42;America/Sao_Paulo
4105300;Céu Azul;-25.14976121;-53.85726938;0;41;7957;45;America/Sao_Paulo
4110953;Itaipulândia;-25.13848065;-54.30500074;0;41;5525;45;America/Sao_Paulo
4121257;Ramilândia;-25.11898652;-54.02723703;0;41;5527;45;America/Sao_Paulo
4109757;Ibema;-25.11286707;-53.02312169;0;41;9949;45;America/Sao_Paulo
4115457;Marquinho;-25.11221236;-52.25698295;0;41;866;42;America/Sao_Paulo
4103958;Campina do Simão;-25.10257847;-51.81478653;0;41;840;42;America/Sao_Paulo
4109302;Guaraniaçu;-25.09864992;-52.86963244;0;41;7581;45;America/Sao_Paulo
4119905;Ponta Grossa;-25.092547;-50.16144206;0;41;7777;42;America/Sao_Paulo
4116059;Missal;-25.09115967;-54.24317533;0;41;8469;45;America/Sao_Paulo
4128559;Vera Cruz do Oeste;-25.06317019;-53.88003007;0;41;7989;45;America/Sao_Paulo
4124020;Santa Tereza do Oeste;-25.0587219;-53.62723573;0;41;9969;45;America/Sao_Paulo
4127965;Turvo;-25.0401268;-51.53276433;0;41;8453;42;America/Sao_Paulo
4104055;Campo Bonito;-25.03963448;-52.9968696;0;41;8475;45;America/Sao_Paulo
4107124;Diamante do Sul;-25.03519193;-52.68819076;0;41;5465;45;America/Sao_Paulo
3509908;Cananéia;-25.01690807;-47.92848281;0;35;6299;13;America/Sao_Paulo
4110508;Ipiranga;-25.01302283;-50.58124013;0;41;7603;42;America/Sao_Paulo
4111407;Ivaí;-25.00826258;-50.8614257;0;41;7621;42;America/Sao_Paulo
4127882;Tunas do Paraná;-24.97238119;-49.0860588;0;41;5455;41;America/Sao_Paulo
4104808;Cascavel;-24.9537975;-53.45972218;0;41;7493;45;America/Sao_Paulo
4104659;Carambeí;-24.95087298;-50.11309151;0;41;844;42;America/Sao_Paulo
4107157;Diamante D'Oeste;-24.94216186;-54.10362643;0;41;9915;45;America/Sao_Paulo
4123857;Santa Maria do Oeste;-24.934184;-51.8677098;0;41;5505;42;America/Sao_Paulo
4125753;São Pedro do Iguaçu;-24.93093092;-53.85986168;0;41;5489;45;America/Sao_Paulo
4113254;Laranjal;-24.88830158;-52.47166618;0;41;5501;42;America/Sao_Paulo
4117800;Palmital;-24.88224368;-52.21299723;0;41;7737;42;America/Sao_Paulo
4103040;Boa Ventura de São Roque;-24.87851759;-51.53937384;0;41;836;42;America/Sao_Paulo
4123501;Santa Helena;-24.85709583;-54.33645315;0;41;7971;45;America/Sao_Paulo
4125456;São José das Palmeiras;-24.83408187;-54.05991828;0;41;8471;45;America/Sao_Paulo
4105201;Cerro Azul;-24.8189473;-49.26031683;0;41;7501;41;America/Sao_Paulo
4103354;Braganey;-24.81489463;-53.12107366;0;41;7983;45;America/Sao_Paulo
4100459;Altamira do Paraná;-24.80100016;-52.70980745;0;41;8455;44;America/Sao_Paulo
4106308;Corbélia;-24.79964952;-53.29652778;0;41;7523;45;America/Sao_Paulo
4104907;Castro;-24.7954175;-50.00281113;0;41;7495;42;America/Sao_Paulo
4117453;Ouro Verde do Oeste;-24.77079429;-53.89953808;0;41;9965;45;America/Sao_Paulo
3505401;Barra do Turvo;-24.75938666;-48.50234345;0;35;6207;15;America/Sao_Paulo
4119608;Pitanga;-24.75274775;-51.76315401;0;41;7771;42;America/Sao_Paulo
3520426;Ilha Comprida;-24.73923994;-47.55431697;0;35;2969;13;America/Sao_Paulo
4127700;Toledo;-24.732077;-53.74141149;0;41;7927;45;America/Sao_Paulo
3509254;Cajati;-24.72636097;-48.10499981;0;35;2967;13;America/Sao_Paulo
3536208;Pariquera-Açu;-24.71254663;-47.8799976;0;35;6825;13;America/Sao_Paulo
4110052;Iguatu;-24.71126184;-53.08600508;0;41;5467;45;America/Sao_Paulo
4107538;Entre Rios do Oeste;-24.70814217;-54.24489367;0;41;5529;45;America/Sao_Paulo
4115739;Mato Rico;-24.70731719;-52.14625858;0;41;5503;42;America/Sao_Paulo
3520301;Iguape;-24.7069542;-47.55313741;0;35;6507;13;America/Sao_Paulo
3524600;Jacupiranga;-24.69815028;-48.00470451;0;35;6593;13;America/Sao_Paulo
4116802;Nova Cantu;-24.67077884;-52.57099216;0;41;7719;44;America/Sao_Paulo
4100202;Adrianópolis;-24.66168971;-48.99175454;0;41;7403;41;America/Sao_Paulo
3542800;Ribeira;-24.6574895;-49.00830199;0;35;6957;15;America/Sao_Paulo
4121703;Reserva;-24.651648;-50.85059581;0;41;7811;42;America/Sao_Paulo
4101051;Anahy;-24.64758246;-53.13331983;0;41;5463;45;America/Sao_Paulo
3522158;Itaóca;-24.64259423;-48.84285568;0;35;3053;15;America/Sao_Paulo
4118451;Pato Bragado;-24.62564401;-54.23139574;0;41;5533;45;America/Sao_Paulo
4103453;Cafelândia;-24.61566698;-53.32491648;0;41;7985;45;America/Sao_Paulo
4122503;Roncador;-24.59510719;-52.27605255;0;41;7827;44;America/Sao_Paulo
4103909;Campina da Lagoa;-24.59495658;-52.81356415;0;41;7475;44;America/Sao_Paulo
3521200;Iporanga;-24.58446018;-48.58960071;0;35;6525;15;America/Sao_Paulo
4127957;Tupãssi;-24.57981341;-53.51449531;0;41;7993;44;America/Sao_Paulo
4120853;Quatro Pontes;-24.57320858;-53.97269913;0;41;5535;45;America/Sao_Paulo
3522653;Itapirapuã Paulista;-24.5715535;-49.17216566;0;35;3055;15;America/Sao_Paulo
4128633;Doutor Ulysses;-24.56783645;-49.4197718;0;41;5449;41;America/Sao_Paulo
4104402;Cândido de Abreu;-24.56466912;-51.33258051;0;41;7485;43;America/Sao_Paulo
4114609;Marechal Cândido Rondon;-24.5592545;-54.06000782;0;41;7683;45;America/Sao_Paulo
4128005;Ubiratã;-24.54103488;-52.99450602;0;41;7933;44;America/Sao_Paulo
4119400;Piraí do Sul;-24.5323575;-49.94133099;0;41;7767;42;America/Sao_Paulo
4116703;Nova Aurora;-24.52848533;-53.25752554;0;41;7965;45;America/Sao_Paulo
3514809;Eldorado;-24.52538661;-48.10322842;0;35;6397;13;America/Sao_Paulo
4114500;Manoel Ribas;-24.52173088;-51.6690786;0;41;7681;43;America/Sao_Paulo
3502705;Apiaí;-24.513316;-48.8486599;0;35;6153;15;America/Sao_Paulo
4127502;Tibagi;-24.51328807;-50.41147012;0;41;7923;42;America/Sao_Paulo
3542602;Registro;-24.49425143;-47.84105475;0;35;6953;13;America/Sao_Paulo
3505351;Barra do Chapéu;-24.471426;-49.02713914;0;35;2997;15;America/Sao_Paulo
4117222;Nova Santa Rosa;-24.46476453;-53.95511608;0;41;7979;45;America/Sao_Paulo
4115853;Mercedes;-24.44888976;-54.16443572;0;41;5531;45;America/Sao_Paulo
4110078;Imbaú;-24.44279708;-50.74930899;0;41;862;42;America/Sao_Paulo
4117271;Nova Tebas;-24.43832521;-51.95039611;0;41;9913;42;America/Sao_Paulo
4110656;Iracema do Oeste;-24.42903042;-53.35811056;0;41;5485;44;America/Sao_Paulo
4110805;Iretama;-24.42114156;-52.10157662;0;41;7609;44;America/Sao_Paulo
4115358;Maripá;-24.41720884;-53.83347778;0;41;5487;44;America/Sao_Paulo
4112959;Juranda;-24.41639065;-52.8444865;0;41;8463;44;America/Sao_Paulo
4102000;Assis Chateaubriand;-24.40853008;-53.52123693;0;41;7953;44;America/Sao_Paulo
3551801;Sete Barras;-24.38860378;-47.92721696;0;35;7137;13;America/Sao_Paulo
4101853;Ariranha do Ivaí;-24.38328874;-51.58791784;0;41;832;43;America/Sao_Paulo
4112751;Jesuítas;-24.37724891;-53.38811488;0;41;7997;44;America/Sao_Paulo
4127106;Telêmaco Borba;-24.32868597;-50.62312272;0;41;7915;42;America/Sao_Paulo
4114005;Mamborê;-24.32181308;-52.52909416;0;41;7673;44;America/Sao_Paulo
3526100;Juquiá;-24.32070308;-47.63534197;0;35;6623;13;America/Sao_Paulo
4122172;Rio Branco do Ivaí;-24.3202776;-51.31206559;0;41;880;43;America/Sao_Paulo
3537602;Peruíbe;-24.31950888;-46.99730186;0;35;6853;13;America/Sao_Paulo
3507159;Bom Sucesso de Itararé;-24.31826284;-49.14376192;0;35;3059;15;America/Sao_Paulo
4121356;Rancho Alegre D'Oeste;-24.30901001;-52.95112584;0;41;5513;44;America/Sao_Paulo
4101655;Arapuã;-24.30870239;-51.79131756;0;41;830;43;America/Sao_Paulo
4108205;Formosa do Oeste;-24.29419721;-53.31616101;0;41;7561;44;America/Sao_Paulo
3523305;Itariri;-24.29200563;-47.17572606;0;35;6567;13;America/Sao_Paulo
3529906;Miracatu;-24.28392947;-47.457104;0;35;6699;13;America/Sao_Paulo
4113734;Luiziana;-24.28008141;-52.28190562;0;41;8481;44;America/Sao_Paulo
4117909;Palotina;-24.27940949;-53.83877172;0;41;7739;44;America/Sao_Paulo
4120655;Quarto Centenário;-24.27902092;-53.07528858;0;41;876;44;America/Sao_Paulo
3537206;Pedro de Toledo;-24.27280067;-47.22907635;0;35;6845;13;America/Sao_Paulo
4122651;Rosário do Ivaí;-24.25355256;-51.24994483;0;41;8473;43;America/Sao_Paulo
4112009;Jaguariaíva;-24.2530565;-49.7121863;0;41;7633;43;America/Sao_Paulo
4128534;Ventania;-24.24416586;-50.24761722;0;41;5497;42;America/Sao_Paulo
4111506;Ivaiporã;-24.24194802;-51.67455205;0;41;7623;43;America/Sao_Paulo
4103008;Boa Esperança;-24.23949316;-52.79277746;0;41;7457;44;America/Sao_Paulo
3543006;Ribeirão Branco;-24.22026846;-48.76547748;0;35;6961;15;America/Sao_Paulo
4117305;Ortigueira;-24.21201067;-50.92692954;0;41;7727;42;America/Sao_Paulo
4103370;Brasilândia do Sul;-24.19384628;-53.52404181;0;41;5521;44;America/Sao_Paulo
4108551;Godoy Moreira;-24.19285945;-51.92436822;0;41;9947;43;America/Sao_Paulo
4108601;Goioerê;-24.18918839;-53.02731891;0;41;7569;44;America/Sao_Paulo
3522109;Itanhaém;-24.18612067;-46.79099148;0;35;6543;13;America/Sao_Paulo
3517604;Guapiara;-24.1825265;-48.52768132;0;35;6453;15;America/Sao_Paulo
4112504;Jardim Alegre;-24.18113745;-51.69433501;0;41;7643;43;America/Sao_Paulo
4127403;Terra Roxa;-24.16748353;-54.09851364;0;41;7921;44;America/Sao_Paulo
4101606;Arapoti;-24.14656917;-49.8248285;0;41;7429;43;America/Sao_Paulo
4108700;Grandes Rios;-24.14619401;-51.5087424;0;41;7959;43;America/Sao_Paulo
4112207;Janiópolis;-24.14144994;-52.78255178;0;41;7637;44;America/Sao_Paulo
3532827;Nova Campina;-24.12321042;-48.90573848;0;35;3061;15;America/Sao_Paulo
4126306;Sengés;-24.11681022;-49.47301929;0;41;7901;43;America/Sao_Paulo
3523206;Itararé;-24.11213796;-49.33611971;0;35;6565;15;America/Sao_Paulo
4113429;Lidianópolis;-24.10676641;-51.65415062;0;41;5507;43;America/Sao_Paulo
3543253;Ribeirão Grande;-24.10120031;-48.36707116;0;35;3057;15;America/Sao_Paulo
4107553;Farol;-24.09909462;-52.62621518;0;41;5511;44;America/Sao_Paulo
4106555;Corumbataí do Sul;-24.09741239;-52.1241853;0;41;8479;44;America/Sao_Paulo
3531100;Mongaguá;-24.09411614;-46.61999273;0;35;6723;13;America/Sao_Paulo
4108809;Guaíra;-24.08527548;-54.24675772;0;41;7571;44;America/Sao_Paulo
4113759;Lunardelli;-24.07804636;-51.74454839;0;41;8459;43;America/Sao_Paulo
4108320;Francisco Alves;-24.0675754;-53.84401597;0;41;7977;44;America/Sao_Paulo
4116109;Moreira Sales;-24.04475824;-53.01344657;0;41;7707;44;America/Sao_Paulo
4104303;Campo Mourão;-24.0412232;-52.38111509;0;41;7483;44;America/Sao_Paulo
4107009;Curiúva;-24.03582559;-50.45940552;0;41;7537;43;America/Sao_Paulo
4102505;Barbosa Ferraz;-24.02771547;-52.00711669;0;41;7447;44;America/Sao_Paulo
4100707;Alto Piquiri;-24.01901256;-53.44124908;0;41;7411;44;America/Sao_Paulo
3510203;Capão Bonito;-24.00680097;-48.35143452;0;35;6305;15;America/Sao_Paulo
4107603;Faxinal;-24.00392707;-51.32010593;0;41;7549;43;America/Sao_Paulo
4115101;Mariluz;-24.00373263;-53.15152582;0;41;7689;44;America/Sao_Paulo
3541000;Praia Grande;-24.0030215;-46.41204958;0;35;6921;13;America/Sao_Paulo
4110607;Iporã;-24.0025805;-53.71809917;0;41;7605;44;America/Sao_Paulo
3518701;Guarujá;-23.995149;-46.24903428;0;35;6475;13;America/Sao_Paulo
4106852;Cruzmaltina;-23.9933276;-51.44424665;0;41;848;43;America/Sao_Paulo
4125001;São João do Ivaí;-23.99308948;-51.82027921;0;41;7875;43;America/Sao_Paulo
5007703;Sete Quedas;-23.98351325;-55.05331509;0;50;9813;67;America/Porto_Velho
3522406;Itapeva;-23.983438;-48.87738916;0;35;6549;15;America/Sao_Paulo
3553500;Tapiraí;-23.97314827;-47.50528824;0;35;7171;15;America/Sao_Paulo
3551009;São Vicente;-23.967373;-46.38449082;0;35;7121;13;America/Sao_Paulo
4103305;Borrazópolis;-23.93785419;-51.5844091;0;41;7463;43;America/Sao_Paulo
3526209;Juquitiba;-23.9356892;-47.08159407;0;35;6625;11;America/Sao_Paulo
5005681;Mundo Novo;-23.93527362;-54.28166142;0;50;9179;67;America/Porto_Velho
3548500;Santos;-23.9337375;-46.33137085;0;35;7071;13;America/Sao_Paulo
4101705;Araruna;-23.92820095;-52.4996181;0;41;7431;44;America/Sao_Paulo
4107702;Fênix;-23.92069471;-51.98446449;0;41;7551;44;America/Sao_Paulo
3553856;Taquarivaí;-23.91925715;-48.69732864;0;35;3063;15;America/Sao_Paulo
4125407;São José da Boa Vista;-23.91546598;-49.65115229;0;41;7883;43;America/Sao_Paulo
4118808;Peabiru;-23.91412643;-52.34789615;0;41;7757;44;America/Sao_Paulo
4126207;Sapopema;-23.90728746;-50.57964663;0;41;7899;43;America/Sao_Paulo
4103479;Cafezal do Sul;-23.90470447;-53.51106485;0;41;5491;44;America/Sao_Paulo
4115754;Mauá da Serra;-23.90129644;-51.22646347;0;41;5459;43;America/Sao_Paulo
5006358;Paranhos;-23.89686966;-55.43303046;0;50;9739;67;America/Porto_Velho
4118857;Perobal;-23.89456175;-53.4115002;0;41;868;44;America/Sao_Paulo
5004809;Japorã;-23.89406695;-54.40348474;0;50;161;67;America/Porto_Velho
3513504;Cubatão;-23.883839;-46.42003177;0;35;6371;13;America/Sao_Paulo
3550209;São Miguel Arcanjo;-23.87949;-47.99558915;0;35;7105;15;America/Sao_Paulo
4100509;Altônia;-23.87088141;-53.89197386;0;41;7951;44;America/Sao_Paulo
4128500;Wenceslau Braz;-23.87042285;-49.80298478;0;41;7943;43;America/Sao_Paulo
4125803;São Pedro do Ivaí;-23.86781344;-51.85696276;0;41;7891;43;America/Sao_Paulo
4127908;Tuneiras do Oeste;-23.86403063;-52.87456785;0;41;7931;44;America/Sao_Paulo
3521705;Itaberá;-23.85981147;-49.13713329;0;35;6535;15;America/Sao_Paulo
3506359;Bertioga;-23.8540145;-46.13653834;0;35;2965;13;America/Sao_Paulo
4109708;Ibaiti;-23.84982149;-50.19066627;0;41;7589;43;America/Sao_Paulo
3549953;São Lourenço da Serra;-23.84908572;-46.94174972;0;35;5447;11;America/Sao_Paulo
4121109;Quinta do Sol;-23.84388843;-52.13512876;0;41;7799;44;America/Sao_Paulo
4107751;Figueira;-23.84341076;-50.40920109;0;41;8457;43;America/Sao_Paulo
3515103;Embu-Guaçu;-23.8318291;-46.81710887;0;35;6403;11;America/Sao_Paulo
3543501;Riversul;-23.83133501;-49.43669672;0;35;6971;15;America/Sao_Paulo
4113106;Kaloré;-23.82343888;-51.66514193;0;41;7655;43;America/Sao_Paulo
3537909;Pilar do Sul;-23.814612;-47.71550772;0;35;6859;15;America/Sao_Paulo
4112306;Japira;-23.80748053;-50.13859512;0;41;7639;43;America/Sao_Paulo
3550704;São Sebastião;-23.80668765;-45.40268014;0;35;7115;12;America/Sao_Paulo
4107504;Engenheiro Beltrão;-23.80114407;-52.26003515;0;41;7547;44;America/Sao_Paulo
3508009;Buri;-23.79938142;-48.59741497;0;35;6261;15;America/Sao_Paulo
4118907;Pérola;-23.79747877;-53.67325213;0;41;7969;44;America/Sao_Paulo
3520400;Ilhabela;-23.7886525;-45.35405667;0;35;6509;12;America/Sao_Paulo
4119202;Pinhalão;-23.78735473;-50.06260306;0;41;7763;43;America/Sao_Paulo
4127809;Tomazina;-23.77904486;-49.95515154;0;41;7929;43;America/Sao_Paulo
4106605;Cruzeiro do Oeste;-23.77690486;-53.08182161;0;41;7529;44;America/Sao_Paulo
5003751;Eldorado;-23.77405392;-54.28002825;0;50;9173;67;America/Porto_Velho
4127205;Terra Boa;-23.76683327;-52.46214216;0;41;7917;44;America/Sao_Paulo
4117297;Novo Itacolomi;-23.76531377;-51.50695943;0;41;5517;43;America/Sao_Paulo
4128104;Umuarama;-23.76395;-53.3084598;0;41;7935;44;America/Sao_Paulo
4122107;Rio Bom;-23.76209828;-51.41536479;0;41;7819;43;America/Sao_Paulo
4125357;São Jorge do Patrocínio;-23.75824797;-53.88333056;0;41;7999;44;America/Sao_Paulo
4124004;Santana do Itararé;-23.75313259;-49.63319663;0;41;7855;43;America/Sao_Paulo
4114906;Marilândia do Sul;-23.74577909;-51.30929053;0;41;7433;43;America/Sao_Paulo
3544103;Rio Grande da Serra;-23.744515;-46.39369267;0;35;6983;11;America/Sao_Paulo
4128807;Xambrê;-23.7383944;-53.48694069;0;41;7949;44;America/Sao_Paulo
4111704;Jaboti;-23.7357406;-50.07345255;0;41;7627;43;America/Sao_Paulo
4126801;Tapejara;-23.73247919;-52.86411318;0;41;7911;44;America/Sao_Paulo
4107520;Esperança Nova;-23.72465476;-53.81049504;0;41;850;44;America/Sao_Paulo
4124707;São Jerônimo da Serra;-23.7234034;-50.73848043;0;41;7869;43;America/Sao_Paulo
3522208;Itapecerica da Serra;-23.715357;-46.85055197;0;35;6545;11;America/Sao_Paulo
4126678;Tamarana;-23.71517719;-51.0985602;0;41;884;43;America/Sao_Paulo
3537800;Piedade;-23.71420222;-47.41801515;0;35;6857;15;America/Sao_Paulo
3548708;São Bernardo do Campo;-23.7103045;-46.55025725;0;35;7075;11;America/Sao_Paulo
4103206;Bom Sucesso;-23.70743702;-51.76446544;0;41;7461;43;America/Sao_Paulo
3543303;Ribeirão Pires;-23.707423;-46.41534437;0;35;6967;11;America/Sao_Paulo
4115507;Marumbi;-23.70636904;-51.64108037;0;41;7697;43;America/Sao_Paulo
3522802;Itaporanga;-23.70349994;-49.48439631;0;35;6557;15;America/Sao_Paulo
3513801;Diadema;-23.689295;-46.62338139;0;35;6377;11;America/Sao_Paulo
4126603;Siqueira Campos;-23.68770838;-49.83149697;0;41;7907;43;America/Sao_Paulo
3529401;Mauá;-23.6693345;-46.45826201;0;35;6689;11;America/Sao_Paulo
4103503;Califórnia;-23.66614388;-51.35808555;0;41;7467;43;America/Sao_Paulo
5004304;Iguatemi;-23.66190156;-54.55860109;0;50;9085;67;America/Porto_Velho
4111100;Itambé;-23.66009858;-51.99000431;0;41;7615;44;America/Sao_Paulo
3547809;Santo André;-23.65751;-46.53087426;0;35;7057;11;America/Sao_Paulo
4105508;Cianorte;-23.65381315;-52.60915089;0;41;7505;44;America/Sao_Paulo
3519709;Ibiúna;-23.6526325;-47.22049119;0;35;6495;15;America/Sao_Paulo
3545308;Salto de Pirapora;-23.64913222;-47.57468012;0;35;7007;15;America/Sao_Paulo
3515004;Embu das Artes;-23.6473125;-46.85085999;0;35;6401;11;America/Sao_Paulo
3551108;Sarapuí;-23.64150657;-47.82719599;0;35;7123;15;America/Sao_Paulo
5007950;Tacuru;-23.63474202;-55.02032052;0;50;9815;67;America/Porto_Velho
3512605;Coronel Macedo;-23.63223498;-49.3189124;0;35;6353;14;America/Sao_Paulo
3505005;Barão de Antonina;-23.62711052;-49.5660639;0;35;6201;15;America/Sao_Paulo
3552809;Taboão da Serra;-23.6233285;-46.78578003;0;35;7157;11;America/Sao_Paulo
3510500;Caraguatatuba;-23.6220065;-45.41081838;0;35;6311;12;America/Sao_Paulo
4106100;Conselheiro Mairinck;-23.62156171;-50.171773;0;41;7519;43;America/Sao_Paulo
4111605;Ivatuba;-23.61827441;-52.21766928;0;41;7625;44;America/Sao_Paulo
4114708;Maria Helena;-23.61760966;-53.20481927;0;41;7685;44;America/Sao_Paulo
4113007;Jussara;-23.61632671;-52.4730408;0;41;7653;44;America/Sao_Paulo
3556453;Vargem Grande Paulista;-23.6153025;-47.01964778;0;35;7273;11;America/Sao_Paulo
3548807;São Caetano do Sul;-23.614705;-46.57151461;0;35;7077;11;America/Sao_Paulo
4107900;Floresta;-23.61026714;-52.08308485;0;41;7555;44;America/Sao_Paulo
4122909;Salto do Itararé;-23.60575674;-49.63075009;0;41;7835;43;America/Sao_Paulo
3513009;Cotia;-23.603514;-46.93184633;0;35;6361;11;America/Sao_Paulo
4112108;Jandaia do Sul;-23.60117892;-51.64339536;0;41;7635;43;America/Sao_Paulo
4103800;Cambira;-23.60061188;-51.58163061;0;41;7473;43;America/Sao_Paulo
3522307;Itapetininga;-23.5878725;-48.0461429;0;35;6547;15;America/Sao_Paulo
4117214;Nova Santa Bárbara;-23.58542385;-50.76414712;0;41;5457;43;America/Sao_Paulo
3509452;Campina do Monte Alegre;-23.58407684;-48.48039902;0;35;2999;15;America/Sao_Paulo
3506607;Biritiba-Mirim;-23.57103339;-46.04121222;0;35;6231;11;America/Sao_Paulo
3550308;São Paulo;-23.5673865;-46.57038318;1;35;7107;11;America/Sao_Paulo
4120705;Quatiguá;-23.56416092;-49.91526416;0;41;7793;43;America/Sao_Paulo
4107306;Doutor Camargo;-23.55590133;-52.2227215;0;41;7543;44;America/Sao_Paulo
3500758;Alambari;-23.55389889;-47.89358839;0;35;2995;15;America/Sao_Paulo
4101408;Apucarana;-23.55159299;-51.45998514;0;41;7425;43;America/Sao_Paulo
3528403;Mairinque;-23.547458;-47.18448263;0;35;6669;11;America/Sao_Paulo
3522505;Itapevi;-23.546934;-46.93337286;0;35;6551;11;America/Sao_Paulo
4106001;Congonhinhas;-23.5469021;-50.55442805;0;41;7517;43;America/Sao_Paulo
3557006;Votorantim;-23.54187121;-47.44973806;0;35;7243;15;America/Sao_Paulo
3515707;Ferraz de Vasconcelos;-23.5415445;-46.36655267;0;35;6415;11;America/Sao_Paulo
3552502;Suzano;-23.5368275;-46.30781047;0;35;7151;11;America/Sao_Paulo
4126108;São Tomé;-23.53551136;-52.59248367;0;41;7897;44;America/Sao_Paulo
3510609;Carapicuíba;-23.5352495;-46.84144543;0;35;6313;11;America/Sao_Paulo
3534401;Osasco;-23.533612;-46.78881014;0;35;6789;11;America/Sao_Paulo
3501152;Alumínio;-23.53337305;-47.25905692;0;35;3065;11;America/Sao_Paulo
3553807;Taquarituba;-23.53206051;-49.24408854;0;35;7177;14;America/Sao_Paulo
3545001;Salesópolis;-23.53179299;-45.84717693;0;35;7001;11;America/Sao_Paulo
3550605;São Roque;-23.530359;-47.13542301;0;35;7113;11;America/Sao_Paulo
3525003;Jandira;-23.529939;-46.90522114;0;35;6601;11;America/Sao_Paulo
3539806;Poá;-23.52862657;-46.34622039;0;35;6897;11;America/Sao_Paulo
3530607;Mogi das Cruzes;-23.5227065;-46.19676008;0;35;6713;11;America/Sao_Paulo
4114203;Mandaguari;-23.517452;-51.68125209;0;41;7677;44;America/Sao_Paulo
4109005;Guapirama;-23.51664024;-50.04261374;0;41;7575;43;America/Sao_Paulo
4123204;Santa Cecília do Pavão;-23.51289571;-50.78286514;0;41;7841;43;America/Sao_Paulo
3505708;Barueri;-23.508902;-46.87465289;0;35;6213;11;America/Sao_Paulo
4128625;Alto Paraíso;-23.50813074;-53.73289315;0;41;5523;44;America/Sao_Paulo
3502903;Araçoiaba da Serra;-23.5073198;-47.58724294;0;35;6157;15;America/Sao_Paulo
4112801;Joaquim Távora;-23.50048852;-49.92445681;0;41;7649;43;America/Sao_Paulo
3552205;Sorocaba;-23.499323;-47.45785325;0;35;7145;15;America/Sao_Paulo
4124301;Santo Antônio do Paraíso;-23.49471944;-50.64682816;0;41;7863;43;America/Sao_Paulo
5004601;Itaquiraí;-23.49066326;-54.1881983;0;50;9807;67;America/Porto_Velho
4114807;Marialva;-23.48475854;-51.79805691;0;41;7687;44;America/Sao_Paulo
3502200;Angatuba;-23.483987;-48.40675962;0;35;6143;15;America/Sao_Paulo
4110409;Indianópolis;-23.4797105;-52.70105691;0;41;7961;44;America/Sao_Paulo
3523107;Itaquaquecetuba;-23.4768975;-46.35160314;0;35;6563;11;America/Sao_Paulo
4117206;Nova Olímpia;-23.47110098;-53.09123295;0;41;7967;44;America/Sao_Paulo
3510302;Capela do Alto;-23.46990296;-47.73611844;0;35;6307;15;America/Sao_Paulo
4112405;Japurá;-23.46858777;-52.55662767;0;41;7641;44;America/Sao_Paulo
3518800;Guarulhos;-23.468506;-46.53108409;0;35;6477;11;America/Sao_Paulo
4126009;São Sebastião da Amoreira;-23.46064586;-50.76240098;0;41;7895;43;America/Sao_Paulo
4117503;Paiçandu;-23.45769876;-52.05241183;0;41;7731;44;America/Sao_Paulo
3553005;Taguaí;-23.44981412;-49.40577112;0;35;7161;14;America/Sao_Paulo
3547304;Santana de Parnaíba;-23.449453;-46.92209251;0;35;7047;11;America/Sao_Paulo
4126256;Sarandi;-23.44317201;-51.87368204;0;41;8461;44;America/Sao_Paulo
4112900;Jundiaí do Sul;-23.43790945;-50.24935357;0;41;7651;43;America/Sao_Paulo
3555406;Ubatuba;-23.43596498;-45.07209148;0;35;7209;12;America/Sao_Paulo
4125308;São Jorge do Ivaí;-23.43545786;-52.29434196;0;41;7879;44;America/Sao_Paulo
4117008;Nova Fátima;-23.43235857;-50.56231422;0;41;7723;43;America/Sao_Paulo
3502754;Araçariguama;-23.43004085;-47.07154764;0;35;3067;11;America/Sao_Paulo
4104709;Carlópolis;-23.42772393;-49.71872353;0;41;7491;43;America/Sao_Paulo
4115200;Maringá;-23.42228;-51.93988187;0;41;7691;44;America/Sao_Paulo
3521804;Itaí;-23.41905539;-49.08103225;0;35;6537;14;America/Sao_Paulo
3518305;Guararema;-23.41523302;-46.04105346;0;35;6467;11;America/Sao_Paulo
4101507;Arapongas;-23.41351653;-51.43827973;0;41;7427;43;America/Sao_Paulo
4122602;Rondon;-23.41265998;-52.76249231;0;41;7829;44;America/Sao_Paulo
4111555;Ivaté;-23.40958887;-53.37387941;0;41;9955;44;America/Sao_Paulo
4121901;Ribeirão do Pinhal;-23.4082575;-50.35806095;0;41;7815;43;America/Sao_Paulo
4117404;Ourizona;-23.40456822;-52.19503873;0;41;7729;44;America/Sao_Paulo
3539103;Pirapora do Bom Jesus;-23.39752331;-47.00096757;0;35;6883;11;America/Sao_Paulo
4109906;Icaraíma;-23.39671143;-53.62557016;0;41;7593;44;America/Sao_Paulo
4125555;São Manoel do Paraná;-23.39613026;-52.64701956;0;41;5515;44;America/Sao_Paulo
3503901;Arujá;-23.39582674;-46.3204896;0;35;6177;11;America/Sao_Paulo
3546009;Santa Branca;-23.39575803;-45.88764829;0;35;7021;12;America/Sao_Paulo
